parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, zklk13 ,793,zLE8_TOTALSCOREinv,,0.11,0.01619544,3808,6.6045067,4.50E-11,0.08,0.14,0.05,0.00003418,1,1.33E-10,1,0,10.34678749
1, zcomt ,337,zLE8_TOTALSCOREinv,,0.11,0.01663432,3745,6.5871629,5.10E-11,0.08,0.14,0.05,0.00003418,1,1.49E-10,1,0,10.29242982
1, ztnfrsf11b ,1371,zLE8_TOTALSCOREinv,,0.1,0.01528706,3870,6.5755386,5.50E-11,0.07,0.13,0.05,0.00003418,1,1.60E-10,1,0,10.25963731
1, zyes1 ,1460,zLE8_TOTALSCOREinv,,0.11,0.01642946,3860,6.5393404,7.00E-11,0.08,0.14,0.05,0.00003418,1,2.03E-10,1,0,10.15490196
1, zmansc1 ,873,zLE8_TOTALSCOREinv,,-0.11,0.01646354,3888,-6.5366126,7.10E-11,-0.14,-0.08,0.05,0.00003418,1,2.06E-10,1,0,10.14874165
1, zdnph1 ,436,zLE8_TOTALSCOREinv,,0.11,0.01622084,3881,6.5300727,7.40E-11,0.07,0.14,0.05,0.00003418,1,2.15E-10,1,0,10.13076828
1, ztdrkh ,1331,zLE8_TOTALSCOREinv,,0.11,0.01662084,3782,6.5221702,7.80E-11,0.08,0.14,0.05,0.00003418,1,2.26E-10,1,0,10.1079054
1, zgfra3 ,591,zLE8_TOTALSCOREinv,,-0.1,0.01608145,3845,-6.4992435,9.10E-11,-0.14,-0.07,0.05,0.00003418,1,2.62E-10,1,0,10.04095861
1, zcd14 ,203,zLE8_TOTALSCOREinv,,0.1,0.01613919,3818,6.4992954,9.10E-11,0.07,0.14,0.05,0.00003418,1,2.62E-10,1,0,10.04095861
1, zcdh5 ,257,zLE8_TOTALSCOREinv,,-0.11,0.01637139,3924,-6.4986774,9.10E-11,-0.14,-0.07,0.05,0.00003418,1,2.62E-10,1,0,10.04095861
1, zrrm2b ,1175,zLE8_TOTALSCOREinv,,0.11,0.01659531,3784,6.4808297,1.00E-10,0.08,0.14,0.05,0.00003418,1,2.95E-10,1,0,10
1, ztxndc5 ,1412,zLE8_TOTALSCOREinv,,0.11,0.0163107,3915,6.4695354,1.10E-10,0.07,0.14,0.05,0.00003418,1,3.16E-10,1,0,9.958607315
1, zskap2 ,1247,zLE8_TOTALSCOREinv,,0.11,0.0163893,3886,6.46132,1.20E-10,0.07,0.14,0.05,0.00003418,1,3.33E-10,1,0,9.920818754
1, zpodxl2 ,1078,zLE8_TOTALSCOREinv,,-0.11,0.01635947,3888,-6.4493011,1.30E-10,-0.14,-0.07,0.05,0.00003418,1,3.59E-10,1,0,9.886056648
1, zglo1 ,602,zLE8_TOTALSCOREinv,,0.11,0.016413,3797,6.4428721,1.30E-10,0.07,0.14,0.05,0.00003418,1,3.75E-10,1,0,9.886056648
1, zfcrl1 ,525,zLE8_TOTALSCOREinv,,0.11,0.01633441,3879,6.4313599,1.40E-10,0.07,0.14,0.05,0.00003418,1,4.02E-10,1,0,9.853871964
1, zmsra ,931,zLE8_TOTALSCOREinv,,0.11,0.01643155,3888,6.4297776,1.40E-10,0.07,0.14,0.05,0.00003418,1,4.05E-10,1,0,9.853871964
1, zstip1 ,1301,zLE8_TOTALSCOREinv,,0.1,0.01632785,3866,6.429453,1.40E-10,0.07,0.14,0.05,0.00003418,1,4.06E-10,1,0,9.853871964
1, zlilra2 ,836,zLE8_TOTALSCOREinv,,0.1,0.0161982,3871,6.4195983,1.50E-10,0.07,0.14,0.05,0.00003418,1,4.32E-10,1,0,9.823908741
1, zsod1 ,1270,zLE8_TOTALSCOREinv,,0.1,0.01638193,3780,6.3996015,1.70E-10,0.07,0.14,0.05,0.00003418,1,4.92E-10,1,0,9.769551079
1, zmatn3 ,882,zLE8_TOTALSCOREinv,,-0.1,0.01644343,3848,-6.3756608,2.00E-10,-0.14,-0.07,0.05,0.00003418,1,5.72E-10,1,0,9.698970004
1, zpi3 ,1049,zLE8_TOTALSCOREinv,,0.1,0.01566956,3821,6.3754779,2.00E-10,0.07,0.13,0.05,0.00003418,1,5.72E-10,1,0,9.698970004
1, zpfkfb2 ,1045,zLE8_TOTALSCOREinv,,0.1,0.01639714,3856,6.3647286,2.20E-10,0.07,0.14,0.05,0.00003418,1,6.11E-10,1,0,9.657577319
1, zptpn1 ,1126,zLE8_TOTALSCOREinv,,0.1,0.01649013,3851,6.3525544,2.40E-10,0.07,0.14,0.05,0.00003418,1,6.60E-10,1,0,9.619788758
1, zcrisp2 ,359,zLE8_TOTALSCOREinv,,-0.09,0.01404584,3897,-6.3268409,2.80E-10,-0.12,-0.06,0.05,0.00003418,1,7.76E-10,1,0,9.552841969
1, zptx3 ,1133,zLE8_TOTALSCOREinv,,-0.1,0.01647896,3870,-6.3233786,2.80E-10,-0.14,-0.07,0.05,0.00003418,1,7.93E-10,1,0,9.552841969
1, znrp1 ,985,zLE8_TOTALSCOREinv,,-0.1,0.01636304,3895,-6.3167175,3.00E-10,-0.14,-0.07,0.05,0.00003418,1,8.25E-10,1,0,9.522878745
1, zbtn3a2 ,137,zLE8_TOTALSCOREinv,,0.1,0.01640113,3870,6.3108998,3.10E-10,0.07,0.14,0.05,0.00003418,1,8.55E-10,1,0,9.508638306
1, ztnfsf11 ,1385,zLE8_TOTALSCOREinv,,0.1,0.01634091,3870,6.2999665,3.30E-10,0.07,0.13,0.05,0.00003418,1,9.16E-10,1,0,9.48148606
1, zfis1 ,543,zLE8_TOTALSCOREinv,,0.1,0.01641609,3871,6.2968794,3.40E-10,0.07,0.14,0.05,0.00003418,1,9.32E-10,1,0,9.468521083
1, zrabgap1l ,1143,zLE8_TOTALSCOREinv,,0.1,0.01652125,3801,6.2905086,3.50E-10,0.07,0.14,0.05,0.00003418,1,9.71E-10,1,0,9.455931956
1, zerbb4 ,494,zLE8_TOTALSCOREinv,,-0.1,0.01605408,3888,-6.2862354,3.60E-10,-0.13,-0.07,0.05,0.00003418,1,9.93E-10,1,0,9.443697499
1, ztjap1 ,1359,zLE8_TOTALSCOREinv,,0.1,0.01637653,3888,6.2829168,3.70E-10,0.07,0.13,0.05,0.00003418,1,1.01E-09,1,0,9.431798276
1, zrobo1 ,1170,zLE8_TOTALSCOREinv,,0.1,0.0163171,3874,6.2828822,3.70E-10,0.07,0.13,0.05,0.00003418,1,1.01E-09,1,0,9.431798276
1, zccl26 ,187,zLE8_TOTALSCOREinv,,0.1,0.01630631,3870,6.275171,3.90E-10,0.07,0.13,0.05,0.00003418,1,1.06E-09,1,0,9.408935393
1, zifngr2 ,680,zLE8_TOTALSCOREinv,,0.1,0.01648315,3851,6.2689724,4.00E-10,0.07,0.14,0.05,0.00003418,1,1.10E-09,1,0,9.397940009
1, zaldh3a1 ,50,zLE8_TOTALSCOREinv,,0.1,0.01592826,3865,6.2612639,4.20E-10,0.07,0.13,0.05,0.00003418,1,1.15E-09,1,0,9.37675071
1, zplxnb3 ,1072,zLE8_TOTALSCOREinv,,0.1,0.01644902,3869,6.2504642,4.50E-10,0.07,0.14,0.05,0.00003418,1,1.23E-09,1,0,9.346787486
1, zppp1r9b ,1088,zLE8_TOTALSCOREinv,,0.1,0.01634984,3917,6.2494598,4.60E-10,0.07,0.13,0.05,0.00003418,1,1.24E-09,1,0,9.337242168
1, zcxcl5 ,398,zLE8_TOTALSCOREinv,,0.1,0.01622786,3874,6.2471817,4.60E-10,0.07,0.13,0.05,0.00003418,1,1.26E-09,1,0,9.337242168
1, zklrd1 ,799,zLE8_TOTALSCOREinv,,0.1,0.01595844,3917,6.2408735,4.80E-10,0.07,0.13,0.05,0.00003418,1,1.30E-09,1,0,9.318758763
1, zpsme1 ,1116,zLE8_TOTALSCOREinv,,0.1,0.01617697,3849,6.2402846,4.80E-10,0.07,0.13,0.05,0.00003418,1,1.31E-09,1,0,9.318758763
1, zc4bpb ,143,zLE8_TOTALSCOREinv,,0.1,0.01624035,3888,6.2384556,4.90E-10,0.07,0.13,0.05,0.00003418,1,1.32E-09,1,0,9.30980392
1, zfkbp4 ,545,zLE8_TOTALSCOREinv,,0.1,0.01648957,3851,6.2372067,4.90E-10,0.07,0.14,0.05,0.00003418,1,1.33E-09,1,0,9.30980392
1, zaxin1 ,105,zLE8_TOTALSCOREinv,,0.1,0.0163844,3870,6.2199505,5.50E-10,0.07,0.13,0.05,0.00003418,1,1.48E-09,1,0,9.259637311
1, zbtn2a1 ,136,zLE8_TOTALSCOREinv,,0.1,0.01602651,3886,6.1835751,6.90E-10,0.07,0.13,0.05,0.00003418,1,1.85E-09,1,0,9.161150909
1, zpdgfb ,1035,zLE8_TOTALSCOREinv,,0.1,0.01643215,3886,6.1810434,7.00E-10,0.07,0.13,0.05,0.00003418,1,1.88E-09,1,0,9.15490196
1, znudc ,998,zLE8_TOTALSCOREinv,,0.1,0.01637865,3917,6.1739625,7.30E-10,0.07,0.13,0.05,0.00003418,1,1.96E-09,1,0,9.13667714
1, zhnrnpk ,654,zLE8_TOTALSCOREinv,,0.1,0.01657488,3783,6.1692384,7.60E-10,0.07,0.13,0.05,0.00003418,1,2.02E-09,1,0,9.119186408
1, zstx4 ,1306,zLE8_TOTALSCOREinv,,0.1,0.01644659,3860,6.1653512,7.80E-10,0.07,0.13,0.05,0.00003418,1,2.06E-09,1,0,9.107905397
1, zrilp ,1166,zLE8_TOTALSCOREinv,,0.1,0.01634376,3892,6.1427778,8.90E-10,0.07,0.13,0.05,0.00003418,1,2.37E-09,1,0,9.050609993
1, znptxr ,982,zLE8_TOTALSCOREinv,,-0.1,0.01637668,3879,-6.1384724,9.20E-10,-0.13,-0.07,0.05,0.00003418,1,2.43E-09,1,0,9.036212173
1, zkyat1 ,804,zLE8_TOTALSCOREinv,,0.1,0.01639025,3875,6.1330042,9.50E-10,0.07,0.13,0.05,0.00003418,1,2.51E-09,1,0,9.022276395
1, zazu1 ,107,zLE8_TOTALSCOREinv,,0.1,0.01654214,3806,6.1192471,1.00E-09,0.07,0.13,0.05,0.00003418,1,2.73E-09,1,0,9
1, zatp5if1 ,99,zLE8_TOTALSCOREinv,,0.1,0.01639457,3886,6.1145124,1.10E-09,0.07,0.13,0.05,0.00003418,1,2.81E-09,1,0,8.958607315
1, zusp8 ,1420,zLE8_TOTALSCOREinv,,0.1,0.01650817,3797,6.1117601,1.10E-09,0.07,0.13,0.05,0.00003418,1,2.85E-09,1,0,8.958607315
1, zvegfc ,1429,zLE8_TOTALSCOREinv,,0.1,0.01645147,3888,6.1071625,1.10E-09,0.07,0.13,0.05,0.00003418,1,2.93E-09,1,0,8.958607315
1, ztlr3 ,1360,zLE8_TOTALSCOREinv,,0.1,0.01640137,3917,6.1034766,1.10E-09,0.07,0.13,0.05,0.00003418,1,2.99E-09,1,0,8.958607315
1, zppp3r1 ,1089,zLE8_TOTALSCOREinv,,0.1,0.01630534,3851,6.1029844,1.10E-09,0.07,0.13,0.05,0.00003418,1,2.99E-09,1,0,8.958607315
1, zlat ,815,zLE8_TOTALSCOREinv,,0.1,0.01634696,3917,6.0916992,1.20E-09,0.07,0.13,0.05,0.00003418,1,3.20E-09,1,0,8.920818754
1, ztacstd2 ,1317,zLE8_TOTALSCOREinv,,-0.11,0.01748102,3439,-6.0883779,1.30E-09,-0.14,-0.07,0.05,0.00003418,1,3.30E-09,1,0,8.886056648
1, zbcr ,120,zLE8_TOTALSCOREinv,,0.1,0.01642595,3870,6.0743394,1.40E-09,0.07,0.13,0.05,0.00003418,1,3.55E-09,1,0,8.853871964
1, zdffa ,422,zLE8_TOTALSCOREinv,,0.1,0.01638345,3917,6.0609134,1.50E-09,0.07,0.13,0.05,0.00003418,1,3.85E-09,1,0,8.823908741
1, ztnf ,1365,zLE8_TOTALSCOREinv,,0.1,0.01655283,3773,6.0610364,1.50E-09,0.07,0.13,0.05,0.00003418,1,3.85E-09,1,0,8.823908741
1, zclec4a ,304,zLE8_TOTALSCOREinv,,-0.1,0.01632021,3870,-6.0571737,1.50E-09,-0.13,-0.07,0.05,0.00003418,1,3.93E-09,1,0,8.823908741
1, zgdnf ,585,zLE8_TOTALSCOREinv,,0.1,0.01631321,3782,6.0529744,1.60E-09,0.07,0.13,0.05,0.00003418,1,4.03E-09,1,0,8.795880017
1, zstx8 ,1308,zLE8_TOTALSCOREinv,,0.1,0.01645566,3870,6.0518612,1.60E-09,0.07,0.13,0.05,0.00003418,1,4.05E-09,1,0,8.795880017
1, zgp2 ,612,zLE8_TOTALSCOREinv,,-0.1,0.0165542,3761,-6.051523,1.60E-09,-0.13,-0.07,0.05,0.00003418,1,4.06E-09,1,0,8.795880017
1, zstc2 ,1300,zLE8_TOTALSCOREinv,,0.1,0.01614663,3863,6.0480804,1.60E-09,0.07,0.13,0.05,0.00003418,1,4.13E-09,1,0,8.795880017
1, zsema4d ,1209,zLE8_TOTALSCOREinv,,0.1,0.01635966,3915,6.0418336,1.70E-09,0.07,0.13,0.05,0.00003418,1,4.28E-09,1,0,8.769551079
1, zdok2 ,437,zLE8_TOTALSCOREinv,,0.1,0.01641573,3879,6.0370072,1.70E-09,0.07,0.13,0.05,0.00003418,1,4.40E-09,1,0,8.769551079
1, zaarsd1 ,1,zLE8_TOTALSCOREinv,,0.1,0.01616396,3860,6.0259045,1.80E-09,0.07,0.13,0.05,0.00003418,1,4.70E-09,1,0,8.744727495
1, zdab2 ,402,zLE8_TOTALSCOREinv,,0.1,0.01639339,3897,6.0242311,1.90E-09,0.07,0.13,0.05,0.00003418,1,4.74E-09,1,0,8.721246399
1, zcxadr ,388,zLE8_TOTALSCOREinv,,0.1,0.01637996,3870,6.0075503,2.10E-09,0.07,0.13,0.05,0.00003418,1,5.24E-09,1,0,8.677780705
1, zlyn ,865,zLE8_TOTALSCOREinv,,0.1,0.01639366,3860,5.9920472,2.30E-09,0.07,0.13,0.05,0.00003418,1,5.76E-09,1,0,8.638272164
1, zebag9 ,455,zLE8_TOTALSCOREinv,,0.1,0.0165021,3851,5.9821505,2.40E-09,0.07,0.13,0.05,0.00003418,1,6.10E-09,1,0,8.619788758
1, zirak1 ,756,zLE8_TOTALSCOREinv,,0.1,0.01654175,3801,5.9760295,2.50E-09,0.07,0.13,0.05,0.00003418,1,6.33E-09,1,0,8.602059991
1, zs100a12 ,1183,zLE8_TOTALSCOREinv,,0.1,0.01646511,3828,5.9687549,2.60E-09,0.07,0.13,0.05,0.00003418,1,6.60E-09,1,0,8.585026652
1, zil1r1 ,721,zLE8_TOTALSCOREinv,,-0.1,0.01643925,3866,-5.9673015,2.60E-09,-0.13,-0.07,0.05,0.00003418,1,6.64E-09,1,0,8.585026652
1, zereg ,496,zLE8_TOTALSCOREinv,,0.1,0.0165039,3846,5.9671818,2.60E-09,0.07,0.13,0.05,0.00003418,1,6.64E-09,1,0,8.585026652
1, zsiglec10 ,1235,zLE8_TOTALSCOREinv,,0.1,0.01638679,3870,5.9595808,2.80E-09,0.07,0.13,0.05,0.00003418,1,6.94E-09,1,0,8.552841969
1, zmapk9 ,877,zLE8_TOTALSCOREinv,,0.1,0.01636774,3870,5.944202,3.00E-09,0.07,0.13,0.05,0.00003418,1,7.60E-09,1,0,8.522878745
1, zslitrk6 ,1258,zLE8_TOTALSCOREinv,,-0.1,0.0165913,3797,-5.9433536,3.00E-09,-0.13,-0.07,0.05,0.00003418,1,7.64E-09,1,0,8.522878745
1, zprss2 ,1106,zLE8_TOTALSCOREinv,,0.1,0.01634144,3891,5.9374662,3.10E-09,0.06,0.13,0.05,0.00003418,1,7.89E-09,1,0,8.508638306
1, zncs1 ,953,zLE8_TOTALSCOREinv,,0.09,0.01470508,3897,5.9359745,3.20E-09,0.06,0.12,0.05,0.00003418,1,7.94E-09,1,0,8.494850022
1, zegfl7 ,465,zLE8_TOTALSCOREinv,,0.1,0.01621253,3784,5.9241198,3.40E-09,0.06,0.13,0.05,0.00003418,1,8.54E-09,1,0,8.468521083
1, zmitd1 ,910,zLE8_TOTALSCOREinv,,0.1,0.01650753,3851,5.9233906,3.40E-09,0.07,0.13,0.05,0.00003418,1,8.55E-09,1,0,8.468521083
1, zdpp6 ,442,zLE8_TOTALSCOREinv,,-0.09,0.01594134,3860,-5.919168,3.50E-09,-0.13,-0.06,0.05,0.00003418,1,8.75E-09,1,0,8.455931956
1, zpark7 ,1023,zLE8_TOTALSCOREinv,,0.1,0.01628799,3871,5.9108502,3.70E-09,0.06,0.13,0.05,0.00003418,1,9.18E-09,1,0,8.431798276
1, zlilrb2 ,839,zLE8_TOTALSCOREinv,,0.1,0.01627655,3910,5.8924904,4.10E-09,0.06,0.13,0.05,0.00003418,1,1.02E-08,1,0,8.387216143
1, zpdlim7 ,1039,zLE8_TOTALSCOREinv,,0.1,0.01642891,3886,5.887873,4.20E-09,0.06,0.13,0.05,0.00003418,1,1.05E-08,1,0,8.37675071
1, zscgn ,1198,zLE8_TOTALSCOREinv,,-0.1,0.01646494,3801,-5.8879404,4.20E-09,-0.13,-0.06,0.05,0.00003418,1,1.05E-08,1,0,8.37675071
1, zppp1r2 ,1087,zLE8_TOTALSCOREinv,,0.1,0.016441,3879,5.8850923,4.30E-09,0.06,0.13,0.05,0.00003418,1,1.07E-08,1,0,8.366531544
1, zsusd1 ,1314,zLE8_TOTALSCOREinv,,0.1,0.01665136,3797,5.8835955,4.40E-09,0.07,0.13,0.05,0.00003418,1,1.07E-08,1,0,8.356547324
1, zmatn2 ,881,zLE8_TOTALSCOREinv,,0.09,0.01614612,3874,5.8798848,4.50E-09,0.06,0.13,0.05,0.00003418,1,1.10E-08,1,0,8.346787486
1, zkifbp ,782,zLE8_TOTALSCOREinv,,0.1,0.01649578,3860,5.8704256,4.70E-09,0.06,0.13,0.05,0.00003418,1,1.16E-08,1,0,8.327902142
1, zcbln4 ,169,zLE8_TOTALSCOREinv,,0.1,0.01645838,3897,5.8689601,4.80E-09,0.06,0.13,0.05,0.00003418,1,1.16E-08,1,0,8.318758763
1, zlrig1 ,845,zLE8_TOTALSCOREinv,,0.1,0.01630882,3892,5.8689164,4.80E-09,0.06,0.13,0.05,0.00003418,1,1.16E-08,1,0,8.318758763
1, zspink6 ,1281,zLE8_TOTALSCOREinv,,0.09,0.01556312,3897,5.8657447,4.80E-09,0.06,0.12,0.05,0.00003418,1,1.18E-08,1,0,8.318758763
1, zprkar1a ,1100,zLE8_TOTALSCOREinv,,0.1,0.01644692,3879,5.8622325,4.90E-09,0.06,0.13,0.05,0.00003418,1,1.21E-08,1,0,8.30980392
1, zdpep1 ,438,zLE8_TOTALSCOREinv,,-0.09,0.01616633,3846,-5.8618879,5.00E-09,-0.13,-0.06,0.05,0.00003418,1,1.21E-08,1,0,8.301029996
1, zmax ,884,zLE8_TOTALSCOREinv,,0.1,0.0166273,3782,5.860668,5.00E-09,0.06,0.13,0.05,0.00003418,1,1.22E-08,1,0,8.301029996
1, zfcar ,519,zLE8_TOTALSCOREinv,,0.1,0.01649586,3870,5.8427732,5.60E-09,0.06,0.13,0.05,0.00003418,1,1.35E-08,1,0,8.251811973
1, zitih3 ,772,zLE8_TOTALSCOREinv,,-0.09,0.01530869,3891,-5.8333994,5.90E-09,-0.12,-0.06,0.05,0.00003418,1,1.42E-08,1,0,8.229147988
1, ztnfrsf13b ,1373,zLE8_TOTALSCOREinv,,0.1,0.01634863,3874,5.8288829,6.00E-09,0.06,0.13,0.05,0.00003418,1,1.46E-08,1,0,8.22184875
1, zncam1 ,946,zLE8_TOTALSCOREinv,,-0.09,0.01562385,3891,-5.8192821,6.40E-09,-0.12,-0.06,0.05,0.00003418,1,1.54E-08,1,0,8.193820026
1, ztank ,1319,zLE8_TOTALSCOREinv,,0.1,0.01657272,3801,5.8098052,6.80E-09,0.06,0.13,0.05,0.00003418,1,1.63E-08,1,0,8.167491087
1, zpik3ap1 ,1051,zLE8_TOTALSCOREinv,,0.1,0.01646626,3870,5.8070853,6.90E-09,0.06,0.13,0.05,0.00003418,1,1.65E-08,1,0,8.161150909
1, zlgals3 ,826,zLE8_TOTALSCOREinv,,0.09,0.01575438,3891,5.8011525,7.10E-09,0.06,0.12,0.05,0.00003418,1,1.71E-08,1,0,8.148741651
1, zsftpa2 ,1228,zLE8_TOTALSCOREinv,,0.1,0.01659854,3784,5.8002766,7.20E-09,0.06,0.13,0.05,0.00003418,1,1.72E-08,1,0,8.142667504
1, zanxa3 ,71,zLE8_TOTALSCOREinv,,0.1,0.0164024,3911,5.798821,7.20E-09,0.06,0.13,0.05,0.00003418,1,1.73E-08,1,0,8.142667504
1, zctsh ,381,zLE8_TOTALSCOREinv,,0.1,0.01648752,3786,5.7777602,8.20E-09,0.06,0.13,0.05,0.00003418,1,1.96E-08,1,0,8.086186148
1, znfatc1 ,962,zLE8_TOTALSCOREinv,,0.09,0.01635831,3870,5.7617256,9.00E-09,0.06,0.13,0.05,0.00003418,1,2.14E-08,1,0,8.045757491
1, zcd46 ,231,zLE8_TOTALSCOREinv,,0.09,0.01634197,3859,5.7605432,9.00E-09,0.06,0.13,0.05,0.00003418,1,2.15E-08,1,0,8.045757491
1, zlama4 ,811,zLE8_TOTALSCOREinv,,0.09,0.01639805,3886,5.7524303,9.50E-09,0.06,0.13,0.05,0.00003418,1,2.25E-08,1,0,8.022276395
1, zglod4 ,603,zLE8_TOTALSCOREinv,,0.09,0.01634024,3865,5.7473806,9.80E-09,0.06,0.13,0.05,0.00003418,1,2.32E-08,1,0,8.008773924
1, zerbin ,495,zLE8_TOTALSCOREinv,,0.09,0.0164688,3860,5.7458218,9.90E-09,0.06,0.13,0.05,0.00003418,1,2.34E-08,1,0,8.004364805
1, zrwdd1 ,1181,zLE8_TOTALSCOREinv,,0.09,0.01629808,3915,5.7292553,1.10E-08,0.06,0.13,0.05,0.00003418,1,2.57E-08,1,0,7.958607315
1, zlactb2 ,807,zLE8_TOTALSCOREinv,,0.09,0.01644191,3879,5.7203495,1.10E-08,0.06,0.13,0.05,0.00003418,1,2.70E-08,1,0,7.958607315
1, ztbcc ,1325,zLE8_TOTALSCOREinv,,0.09,0.01652435,3851,5.7054398,1.20E-08,0.06,0.13,0.05,0.00003418,1,2.94E-08,1,0,7.920818754
1, zpsme2 ,1117,zLE8_TOTALSCOREinv,,0.09,0.0161745,3832,5.7051582,1.30E-08,0.06,0.12,0.05,0.00003418,1,2.95E-08,1,0,7.886056648
1, zinppl1 ,752,zLE8_TOTALSCOREinv,,0.09,0.01642534,3860,5.6903712,1.40E-08,0.06,0.13,0.05,0.00003418,1,3.20E-08,1,0,7.853871964
1, zntf3 ,991,zLE8_TOTALSCOREinv,,-0.09,0.01644242,3870,-5.6878059,1.40E-08,-0.13,-0.06,0.05,0.00003418,1,3.25E-08,1,0,7.853871964
1, zcntn4 ,327,zLE8_TOTALSCOREinv,,-0.09,0.01624446,3871,-5.6755535,1.50E-08,-0.12,-0.06,0.05,0.00003418,1,3.48E-08,1,0,7.823908741
1, zcnpy4 ,322,zLE8_TOTALSCOREinv,,0.09,0.01648244,3860,5.6728187,1.50E-08,0.06,0.13,0.05,0.00003418,1,3.53E-08,1,0,7.823908741
1, zs100a4 ,1185,zLE8_TOTALSCOREinv,,0.09,0.01634043,3888,5.6704987,1.50E-08,0.06,0.12,0.05,0.00003418,1,3.57E-08,1,0,7.823908741
1, zitgav ,764,zLE8_TOTALSCOREinv,,-0.09,0.01566977,3897,-5.6691595,1.50E-08,-0.12,-0.06,0.05,0.00003418,1,3.59E-08,1,0,7.823908741
1, zthpo ,1349,zLE8_TOTALSCOREinv,,0.09,0.01664834,3797,5.6645186,1.60E-08,0.06,0.13,0.05,0.00003418,1,3.69E-08,1,0,7.795880017
1, zgopc ,610,zLE8_TOTALSCOREinv,,0.09,0.01647334,3870,5.6609929,1.60E-08,0.06,0.13,0.05,0.00003418,1,3.76E-08,1,0,7.795880017
1, zvps53 ,1435,zLE8_TOTALSCOREinv,,0.09,0.01645988,3860,5.6518791,1.70E-08,0.06,0.13,0.05,0.00003418,1,3.95E-08,1,0,7.769551079
1, zscarf2 ,1193,zLE8_TOTALSCOREinv,,-0.08,0.01457107,3915,-5.6417745,1.80E-08,-0.11,-0.05,0.05,0.00003418,1,4.18E-08,1,0,7.744727495
1, zcpped1 ,346,zLE8_TOTALSCOREinv,,0.09,0.01606552,3915,5.639657,1.80E-08,0.06,0.12,0.05,0.00003418,1,4.22E-08,1,0,7.744727495
1, zciapin1 ,295,zLE8_TOTALSCOREinv,,0.09,0.01641449,3888,5.6299903,1.90E-08,0.06,0.12,0.05,0.00003418,1,4.46E-08,1,0,7.721246399
1, zprok1 ,1105,zLE8_TOTALSCOREinv,,0.07,0.01279876,3870,5.6268493,2.00E-08,0.05,0.1,0.05,0.00003418,1,4.54E-08,1,0,7.698970004
1, zdbnl ,407,zLE8_TOTALSCOREinv,,0.09,0.01639104,3886,5.6239762,2.00E-08,0.06,0.12,0.05,0.00003418,1,4.60E-08,1,0,7.698970004
1, zfhit ,542,zLE8_TOTALSCOREinv,,0.09,0.01665956,3782,5.6237027,2.00E-08,0.06,0.13,0.05,0.00003418,1,4.61E-08,1,0,7.698970004
1, zilkap ,747,zLE8_TOTALSCOREinv,,0.09,0.01664664,3780,5.6199478,2.00E-08,0.06,0.13,0.05,0.00003418,1,4.70E-08,1,0,7.698970004
1, zzbtb17 ,1463,zLE8_TOTALSCOREinv,,0.09,0.0164725,3797,5.6195278,2.10E-08,0.06,0.12,0.05,0.00003418,1,4.70E-08,1,0,7.677780705
1, zvegfd ,1430,zLE8_TOTALSCOREinv,,-0.09,0.01591954,3910,-5.6190552,2.10E-08,-0.12,-0.06,0.05,0.00003418,1,4.70E-08,1,0,7.677780705
1, ztia1 ,1351,zLE8_TOTALSCOREinv,,0.09,0.01671736,3769,5.6109692,2.20E-08,0.06,0.13,0.05,0.00003418,1,4.93E-08,1,0,7.657577319
1, zccl21 ,182,zLE8_TOTALSCOREinv,,0.09,0.01637677,3886,5.6073767,2.20E-08,0.06,0.12,0.05,0.00003418,1,5.01E-08,1,0,7.657577319
1, zmpi ,924,zLE8_TOTALSCOREinv,,0.09,0.01643824,3860,5.6062696,2.20E-08,0.06,0.12,0.05,0.00003418,1,5.04E-08,1,0,7.657577319
1, ztfpi2 ,1337,zLE8_TOTALSCOREinv,,0.09,0.01591796,3872,5.6055454,2.20E-08,0.06,0.12,0.05,0.00003418,1,5.05E-08,1,0,7.657577319
1, ztyro3 ,1415,zLE8_TOTALSCOREinv,,0.09,0.01648442,3879,5.5980365,2.30E-08,0.06,0.12,0.05,0.00003418,1,5.27E-08,1,0,7.638272164
1, zil12a_il12b ,700,zLE8_TOTALSCOREinv,,0.09,0.0162787,3860,5.5975058,2.30E-08,0.06,0.12,0.05,0.00003418,1,5.28E-08,1,0,7.638272164
1, zboc ,129,zLE8_TOTALSCOREinv,,-0.09,0.01651759,3797,-5.5948786,2.40E-08,-0.12,-0.06,0.05,0.00003418,1,5.35E-08,1,0,7.619788758
1, zppcdc ,1082,zLE8_TOTALSCOREinv,,0.09,0.01624911,3915,5.5894438,2.40E-08,0.06,0.12,0.05,0.00003418,1,5.50E-08,1,0,7.619788758
1, znck2 ,950,zLE8_TOTALSCOREinv,,0.09,0.01641617,3886,5.5632917,2.80E-08,0.06,0.12,0.05,0.00003418,1,6.38E-08,1,0,7.552841969
1, zoscar ,1010,zLE8_TOTALSCOREinv,,0.09,0.01640983,3874,5.5598367,2.90E-08,0.06,0.12,0.05,0.00003418,1,6.50E-08,1,0,7.537602002
1, zil18bp ,715,zLE8_TOTALSCOREinv,,0.09,0.01588737,3891,5.5519638,3.00E-08,0.06,0.12,0.05,0.00003418,1,6.78E-08,1,0,7.522878745
